Site,Date,Plot,Density,Albedo,x,y,genotype,growout,source,lat,lon,Live,V,height,Length_mm,tillers,biomass_whole,seed_count_whole,seed_mass_whole,inflor_mass,biomass_sub,seed_count_sub,seed_mass_sub,drop_seed,notes,
SheepStation,,33,high,white,7,3,90,Re,Symstad2,43.87,-103.46,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,7,4,73,Re,Pyke8,46.74830998,-119.361636,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,7,5,38,Lo,Copeland01,43.7,-117.33,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,7,6,91,Re,Symstad3,43.62,-103.47,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,33,high,white,7,7,28,Re,Bradford01,35.23,-111.62,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,7,8,9,Re,Adler05,40.79,-111.87,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,7,9,79,Re,Pyle015,43.8,-119,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,7,10,34,Re,Chambers06,41.54,-117.78,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,8,1,74,Re,Pyke21,47.61803776,-119.6830115,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,8,2,104,Re,Germino_BOP_01,43.4720833,-116.2338306,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,8,3,96,Re,Chynoweth02,40.29092,-109.68361,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,8,4,102,Re,Shriver02,48,-114.04,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,8,5,103,Re,Davies03,42.68,-118.68,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,8,6,87,Lo,Schupp04,38.52,-113.55,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,8,7,2,Re,AAFC05,50.09,-120.45,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,8,8,81,Re,Pyle017,44.36,-118.93,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,33,high,white,8,9,42,Re,Downs01,46.38145,-119.430272,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,8,10,53,Re,Hufft2,39.547444,-105.102111,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,9,1,100,Re,Chynoweth08,40.640878,-109.48689,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,9,2,42,Re,Downs01,46.38145,-119.430272,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,9,3,101,Re,Shriver01,34.06,-116.22,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,9,4,6,Re,AAFC09,49.62,-119.8,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,9,5,30,Re,Chambers02,39.95,-118.76,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,9,6,43,Re,Downs02,46.25045,-119.53334,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,9,7,44,Re,Downs03,45.9663,-120.3671,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,33,high,white,9,8,33,Re,Chambers05,41.54,-117.75,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,9,9,98,Lo,Chynoweth05,40.480805,-109.438229,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,9,10,51,Re,Holdrege1,41.61,-111.57,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,10,1,69,Re,Porensky17,43.34,-105.13,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,10,2,11,Re,Adler09,43.31,-112.27,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,10,3,13,Re,Schupp01,39.85,-112.15,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,10,4,61,Re,Lee1,36.82340833,-116.0163889,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,33,high,white,10,5,17,Re,Adler17,41.44,-110.11,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,33,high,white,10,6,46,Re,Fleishman_05,39.12,-117.27,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,10,7,71,Re,Porensky30,40.63,-105.27,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,10,8,104,Re,Germino_BOP_01,43.4720833,-116.2338306,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,10,9,77,Re,Pyle010,43.19,-120,Y,,,0,,,,,,,,,,,
SheepStation,,33,high,white,10,10,1,Re,AAFC04,50.08,-120.65,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,1,1,39,Re,Copeland05,42.27,-118.71,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,1,2,36,Re,Chambers08,42.24,-114.57,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,1,3,100,Re,Chynoweth08,40.640878,-109.48689,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,1,4,83,Re,Reed01,38.52,-109.47,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,1,5,84,Lo,Reed03,38.75,-109.79,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,1,6,66,Re,Maron1,46.68,-114.03,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,1,7,54,Re,JackieOtt1,43.65,-102.97,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,1,8,90,Re,Symstad2,43.87,-103.46,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,1,9,14,Re,Adler13,41.44,-111.08,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,1,10,33,Re,Chambers05,41.54,-117.75,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,2,1,91,Re,Symstad3,43.62,-103.47,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,2,2,105,Lo,Blumenthal10,40.92,-102.52,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,2,3,56,Re,JackieOtt5,43.78,-102.61,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,2,4,89,Re,Symstad1,44.59,-104.71,Y,,,0,,,,,,,,,,ALL FLOWERS ARE DEAD,
SheepStation,,34,high,black,2,5,61,Re,Lee1,36.82340833,-116.0163889,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,2,6,42,Re,Downs01,46.38145,-119.430272,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,2,7,26,Re,Chynoweth01,39.76604,-109.5635,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,2,8,98,Lo,Chynoweth05,40.480805,-109.438229,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,2,9,101,Re,Shriver01,34.06,-116.22,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,2,10,92,Re,Symstad4,43.71,-102.58,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,3,1,44,Re,Downs03,45.9663,-120.3671,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,3,2,95,Lo,Wilcox02,41.31,-105.66,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,34,high,black,3,3,69,Re,Porensky17,43.34,-105.13,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,3,4,74,Re,Pyke21,47.61803776,-119.6830115,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,3,5,42,Lo,Downs01,46.38145,-119.430272,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,3,6,71,Re,Porensky30,40.63,-105.27,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,34,high,black,3,7,37,Re,Chambers09,40.66,-116.73,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,3,8,49,Re,Getts3,40.43,-120.67,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,3,9,13,Re,Schupp01,39.85,-112.15,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,3,10,25,Re,Symstad6,41.83,-103.71,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,4,1,57,Re,JackieOtt6,43.84,-101.94,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,4,2,38,Lo,Copeland01,43.7,-117.33,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,4,3,45,Re,Fleishman_01,38.47,-119.49,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,4,4,19,Re,Barnett01,43.48,-110.74,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,4,5,49,Re,Getts3,40.43,-120.67,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,4,6,6,Re,AAFC09,49.62,-119.8,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,4,7,58,Re,JackieOtt7,43.82,-101.94,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,4,8,104,Re,Germino_BOP_01,43.4720833,-116.2338306,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,4,9,44,Re,Downs03,45.9663,-120.3671,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,4,10,45,Re,Fleishman_01,38.47,-119.49,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,5,1,34,Re,Chambers06,41.54,-117.78,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,5,2,8,Re,Blumenthal01,41.18,-104.9,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,5,3,24,Re,Blumenthal08,40.64,-104.56,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,5,4,17,Re,Adler17,41.44,-110.11,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,5,5,43,Re,Downs02,46.25045,-119.53334,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,5,6,12,Re,Schupp02,40.2,-112.46,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,5,7,83,Re,Reed01,38.52,-109.47,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,34,high,black,5,8,54,Re,JackieOtt1,43.65,-102.97,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,34,high,black,5,9,5,Re,AAFC08,49.57,-120.55,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,5,10,11,Re,Adler09,43.31,-112.27,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,6,1,63,Re,Lee3,36.5247,-115.8987,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,6,2,9,Re,Adler05,40.79,-111.87,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,6,3,86,Re,Schupp03,38.6,-113.79,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,6,4,28,Re,Bradford01,35.23,-111.62,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,6,5,64,Re,Lee4,35.4564,-115.52,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,6,6,82,Re,Pyle019,44.57,-119.65,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,6,7,96,Re,Chynoweth02,40.29092,-109.68361,N,NA,NA,NA,,,,,,,,,,,
SheepStation,6/23/2022,34,high,black,6,8,30,Re,Chambers02,39.95,-118.76,Y,FP,16.8,168,1,,,,,,,,,,
SheepStation,,34,high,black,6,9,34,Re,Chambers06,41.54,-117.78,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,6,10,97,Lo,Chynoweth03,39.83576,-109.61202,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,7,1,1,Re,AAFC04,50.08,-120.65,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,7,2,9,Re,Adler05,40.79,-111.87,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,34,high,black,7,3,83,Re,Reed01,38.52,-109.47,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,7,4,18,Re,Adler18,40.86,-114.22,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,34,high,black,7,5,55,Re,JackieOtt2,43.71,-102.32,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,7,6,7,Re,AAFC10,49.71,-120.05,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,7,7,62,Re,Lee2,35.3984,-115.7845,Y,,,0,,,,,,,,,,SOME OF FLOWERS ARE DEAD,
SheepStation,,34,high,black,7,8,75,Re,Pyle001,42.35,-118.65,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,7,9,73,Re,Pyke8,46.74830998,-119.361636,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,7,10,65,Re,Leger1,39.49,-119.84,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,8,1,52,Re,Hufft1,38.6701,-108.3286,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,8,2,102,Re,Shriver02,48,-114.04,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,8,3,60,Lo,Lavin02,45.67,-111.03,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,8,4,11,Re,Adler09,43.31,-112.27,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,34,high,black,8,5,35,Re,Chambers07,43.94,-116.19,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,8,6,13,Re,Schupp01,39.85,-112.15,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,8,7,47,Re,Fleishman_07,39.17,-117.44,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,8,8,71,Re,Porensky30,40.63,-105.27,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,8,9,79,Re,Pyle015,43.8,-119,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,8,10,87,Lo,Schupp04,38.52,-113.55,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,9,1,93,Re,Uzra2,40.84,-119.56,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,9,2,59,Re,Lavin01,44.68,-109.07,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,9,3,68,Re,Porensky1,43.24,-105.18,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,9,4,1,Re,AAFC04,50.08,-120.65,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,9,5,72,Re,Pyke3,44.60456358,-120.1924183,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,9,6,104,Re,Germino_BOP_01,43.4720833,-116.2338306,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,9,7,46,Re,Fleishman_05,39.12,-117.27,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,9,8,51,Re,Holdrege1,41.61,-111.57,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,34,high,black,9,9,96,Re,Chynoweth02,40.29092,-109.68361,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,9,10,81,Re,Pyle017,44.36,-118.93,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,10,1,31,Re,Uzra1,40.35,-119.34,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,34,high,black,10,2,32,Re,Chambers04,41.31,-117.63,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,10,3,103,Re,Davies03,42.68,-118.68,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,10,4,88,Re,Schupp05,39.11,-112.74,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,10,5,2,Re,AAFC05,50.09,-120.45,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,10,6,76,Re,Pyle009,43.42,-119.62,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,10,7,101,Re,Shriver01,34.06,-116.22,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,10,8,29,Re,Chambers01,39.55,-119.58,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,10,9,77,Re,Pyle010,43.19,-120,Y,,,0,,,,,,,,,,,
SheepStation,,34,high,black,10,10,53,Re,Hufft2,39.547444,-105.102111,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,1,1,101,Re,Shriver01,34.06,-116.22,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,1,2,18,Re,Adler18,40.86,-114.22,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,35,low,white,1,3,42,Re,Downs01,46.38145,-119.430272,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,1,4,83,Re,Reed01,38.52,-109.47,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,35,low,white,1,5,54,Re,JackieOtt1,43.65,-102.97,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,2,1,36,Re,Chambers08,42.24,-114.57,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,35,low,white,2,2,49,Re,Getts3,40.43,-120.67,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,2,3,75,Re,Pyle001,42.35,-118.65,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,2,4,5,Re,AAFC08,49.57,-120.55,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,2,5,33,Re,Chambers05,41.54,-117.75,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,35,low,white,3,1,104,Re,Germino_BOP_01,43.4720833,-116.2338306,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,3,2,66,Re,Maron1,46.68,-114.03,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,3,3,31,Re,Uzra1,40.35,-119.34,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,3,4,30,Re,Chambers02,39.95,-118.76,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,3,5,52,Re,Hufft1,38.6701,-108.3286,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,4,1,2,Re,AAFC05,50.09,-120.45,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,4,2,34,Re,Chambers06,41.54,-117.78,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,4,3,24,Re,Blumenthal08,40.64,-104.56,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,4,4,39,Re,Copeland05,42.27,-118.71,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,4,5,73,Re,Pyke8,46.74830998,-119.361636,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,5,1,17,Re,Adler17,41.44,-110.11,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,5,2,13,Re,Schupp01,39.85,-112.15,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,5,3,29,Re,Chambers01,39.55,-119.58,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,5,4,13,Lo,Schupp01,39.85,-112.15,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,5,5,42,Lo,Downs01,46.38145,-119.430272,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,35,low,white,6,1,47,Re,Fleishman_07,39.17,-117.44,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,6,2,55,Re,JackieOtt2,43.71,-102.32,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,6,3,28,Re,Bradford01,35.23,-111.62,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,6,4,25,Re,Symstad6,41.83,-103.71,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,6,5,105,Lo,Blumenthal10,40.92,-102.52,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,7,1,83,Re,Reed01,38.52,-109.47,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,7,2,14,Re,Adler13,41.44,-111.08,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,7,3,77,Re,Pyle010,43.19,-120,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,7,4,51,Re,Holdrege1,41.61,-111.57,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,7,5,87,Lo,Schupp04,38.52,-113.55,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,8,1,32,Re,Chambers04,41.31,-117.63,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,8,2,71,Re,Porensky30,40.63,-105.27,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,8,3,82,Re,Pyle019,44.57,-119.65,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,8,4,44,Re,Downs03,45.9663,-120.3671,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,8,5,61,Re,Lee1,36.82340833,-116.0163889,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,9,1,26,Re,Chynoweth01,39.76604,-109.5635,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,9,2,97,Lo,Chynoweth03,39.83576,-109.61202,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,9,3,9,Re,Adler05,40.79,-111.87,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,9,4,63,Re,Lee3,36.5247,-115.8987,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,9,5,19,Re,Barnett01,43.48,-110.74,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,10,1,95,Lo,Wilcox02,41.31,-105.66,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,35,low,white,10,2,34,Re,Chambers06,41.54,-117.78,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,35,low,white,10,3,58,Re,JackieOtt7,43.82,-101.94,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,10,4,46,Re,Fleishman_05,39.12,-117.27,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,10,5,71,Re,Porensky30,40.63,-105.27,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,35,low,white,11,1,92,Re,Symstad4,43.71,-102.58,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,11,2,45,Re,Fleishman_01,38.47,-119.49,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,11,3,100,Re,Chynoweth08,40.640878,-109.48689,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,11,4,74,Re,Pyke21,47.61803776,-119.6830115,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,11,5,72,Re,Pyke3,44.60456358,-120.1924183,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,12,1,81,Re,Pyle017,44.36,-118.93,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,12,2,35,Re,Chambers07,43.94,-116.19,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,12,3,6,Re,AAFC09,49.62,-119.8,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,12,4,91,Re,Symstad3,43.62,-103.47,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,12,5,102,Re,Shriver02,48,-114.04,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,13,1,59,Re,Lavin01,44.68,-109.07,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,35,low,white,13,2,89,Re,Symstad1,44.59,-104.71,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,13,3,12,Re,Schupp02,40.2,-112.46,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,13,4,54,Re,JackieOtt1,43.65,-102.97,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,13,5,43,Re,Downs02,46.25045,-119.53334,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,35,low,white,14,1,62,Re,Lee2,35.3984,-115.7845,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,14,2,83,Re,Reed01,38.52,-109.47,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,14,3,84,Re,Reed03,38.75,-109.79,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,14,4,104,Re,Germino_BOP_01,43.4720833,-116.2338306,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,14,5,11,Re,Adler09,43.31,-112.27,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,15,1,69,Re,Porensky17,43.34,-105.13,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,15,2,76,Re,Pyle009,43.42,-119.62,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,15,3,98,Lo,Chynoweth05,40.480805,-109.438229,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,15,4,57,Re,JackieOtt6,43.84,-101.94,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,15,5,8,Re,Blumenthal01,41.18,-104.9,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,16,1,56,Re,JackieOtt5,43.78,-102.61,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,16,2,101,Re,Shriver01,34.06,-116.22,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,16,3,44,Re,Downs03,45.9663,-120.3671,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,16,4,11,Re,Adler09,43.31,-112.27,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,16,5,93,Lo,Uzra2,40.84,-119.56,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,17,1,79,Re,Pyle015,43.8,-119,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,35,low,white,17,2,9,Re,Adler05,40.79,-111.87,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,17,3,96,Re,Chynoweth02,40.29092,-109.68361,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,17,4,64,Re,Lee4,35.4564,-115.52,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,17,5,53,Re,Hufft2,39.547444,-105.102111,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,18,1,88,Re,Schupp05,39.11,-112.74,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,18,2,45,Re,Fleishman_01,38.47,-119.49,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,18,3,1,Re,AAFC04,50.08,-120.65,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,18,4,68,Re,Porensky1,43.24,-105.18,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,18,5,96,Re,Chynoweth02,40.29092,-109.68361,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,19,1,1,Re,AAFC04,50.08,-120.65,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,19,2,65,Re,Leger1,39.49,-119.84,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,19,3,38,Lo,Copeland01,43.7,-117.33,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,19,4,37,Re,Chambers09,40.66,-116.73,Y,,,0,,,,,,,,,,ALL FLOWERS ARE DEAD,
SheepStation,,35,low,white,19,5,7,Re,AAFC10,49.71,-120.05,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,20,1,103,Re,Davies03,42.68,-118.68,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,35,low,white,20,2,86,Re,Schupp03,38.6,-113.79,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,35,low,white,20,3,90,Re,Symstad2,43.87,-103.46,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,35,low,white,20,4,60,Re,Lavin02,45.67,-111.03,Y,,,0,,,,,,,,,,,
SheepStation,,35,low,white,20,5,49,Re,Getts3,40.43,-120.67,Y,,,0,,,,,,,,,,,
SheepStation,,36,low,black,1,1,42,Lo,Downs01,46.38145,-119.430272,Y,,,0,,,,,,,,,,,
SheepStation,,36,low,black,1,2,17,Re,Adler17,41.44,-110.11,Y,,,0,,,,,,,,,,,
SheepStation,,36,low,black,1,3,73,Re,Pyke8,46.74830998,-119.361636,Y,,,0,,,,,,,,,,,
SheepStation,,36,low,black,1,4,73,Re,Pyke8,46.74830998,-119.361636,Y,,,0,,,,,,,,,,,
SheepStation,,36,low,black,1,5,44,Re,Downs03,45.9663,-120.3671,Y,,,0,,,,,,,,,,,
SheepStation,,36,low,black,2,1,13,Re,Schupp01,39.85,-112.15,Y,,,0,,,,,,,,,,,
SheepStation,,36,low,black,2,2,43,Re,Downs02,46.25045,-119.53334,Y,,,0,,,,,,,,,,,
