,,,,,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes,plant_length,v_stage,notes
11/10/21,black,low,1,1,41,V1,,41,V0,,40,V1,,40,V0,,13,V0,,42,V0,,24,V0,tip die back,39,V0,,37,V0,,13,V0,,37,V0,,42,V0,,37,V0,,22,V0,,32,V0,,43,V0,,29,V0,,,,,32,V0,,42,V0,
11/10/21,black,low,1,2,34,V0,leaf damaged but unbroken,37,V0,,23,V0,,21,V0,,42,V0,,20,V0,leaf broken,34,V0,tip die back,37,V0,,42,V0,,45,V1,,43,V0,,31,V0,,39,V1,,34,V0,,46,V1,,55,V1,,24,V0,,44,V0,,33,V0,,22,V0,
11/10/21,black,low,1,3,12,V0,,30,V0,,39,V0,,44,V0,,41,V0,,23,V0,,35,V0,,27,V0,,32,V0,,28,V0,,24,V0,,32,V0,,52,V1,,,,,40,V0,leaf damaged but unbroken,16,V0,,49,V1,,40,V0,,21,V0,leaf damaged but unbroken,31,V0,
11/10/21,black,low,1,4,31,V0,,43,V0,,35,V0,,43,V0,,28,V0,leaf damaged but unbroken,31,V0,,46,V0,,38,V0,,38,V0,,32,V0,,30,V0,,30,V0,,37,V0,,9,V0,leaf broken,42,V0,,39,V0,,39,V0,leaf damaged but unbroken,43,V0,,40,V0,,27,V0,
11/10/21,black,low,1,5,27,V0,,36,V0,,44,V0,,31,V0,,13,V0,,22,V0,,42,V0,,39,V0,leaf damaged but unbroken,29,V0,,1,V0,,29,V0,leaf damaged but unbroken,30,V0,,32,V0,,24,V0,,15,V0,,47,V0,,42,V0,,32,V0,tip die back,41,V0,,24,V0,
11/10/21,black,high,1,1,44,V1,,31,V0,,8,V0,leaf broken,32,V0,,26,V0,,21,V0,,42,V0,,41,V0,,48,V1,,25,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,black,high,1,2,39,V0,leaf damaged but unbroken,46,V1,,5,V0,,30,V0,,21,V0,,18,V0,,27,V0,,46,V1,,45,V1,,35,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,black,high,1,3,10,V1,leaf broken,43,V0,,14,V0,leaf broken,29,V0,,27,V0,,35,V0,,31,V0,,44,V0,,48,V1,,27,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,black,high,1,4,40,V0,,18,V0,leaf damaged but unbroken,36,V0,,14,V0,,44,V0,,51,V1,,51,V0,,10,V1,leaf broken,31,V1,,33,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,black,high,1,5,13,V0,leaf broken,17,V0,,54,V1,,45,V0,,39,V0,,33,V0,,52,V1,,38,V1,,36,V0,,31,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,black,high,1,6,39,V0,,16,V0,,24,V0,tip die back,37,V0,,42,V1,,37,V0,,24,V0,,18,V0,,24,V0,,21,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,black,high,1,7,24,V1,,18,V0,leaf broken,35,V0,,33,V0,,31,V0,,34,V0,,35,V0,,35,V0,,34,V1,,43,V1,tip die back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,black,high,1,8,32,V0,leaf damaged but unbroken,40,V0,,32,V0,,27,V0,,33,V0,,37,V0,,37,V0,,,,,,,,41,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,black,high,1,9,,,,48,V1,,37,V0,,32,V0,,26,V0,,36,V0,,37,V0,,43,V1,,36,V0,,12,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,black,high,1,10,52,V0,,23,V0,,31,V0,,35,V0,,42,V0,,36,V0,,34,V0,,33,V0,,41,V0,,48,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,white,low,1,1,18,V0,,17,V0,,25,V0,,10,V0,,15,V0,,20,V0,,6,V0,,7,V0,,15,V0,,8,V0,,4,V0,,16,V0,,18,V0,leaf damaged but unbroken,9,V0,,21,V0,,16,V0,,8,V0,,13,V0,,19,V0,,17,V0,
11/10/21,white,low,1,2,16,V0,,2,V0,,14,V0,,17,V0,,14,V0,,11,V0,,9,V0,,13,V0,,12,V0,,16,V0,,11,V0,,14,V0,,4,V0,,11,V0,,14,V0,,21,V0,,16,V0,,23,V0,,12,V0,,16,V0,
11/10/21,white,low,1,3,6,V0,,25,V0,,10,V0,,7,V0,,15,V0,,17,V0,,13,V0,,19,V0,,22,V0,,4,V0,,19,V0,,22,V0,,17,V0,,18,V0,,15,V0,,19,V0,,25,V0,,29,V0,,20,V0,,17,V0,
11/10/21,white,low,1,4,8,V0,,4,V0,,24,V0,,7,V0,,11,V0,,21,V0,,,,,17,V0,,19,V0,,17,V0,,9,V0,,16,V0,,24,V0,,15,V0,,14,V0,,11,V0,,,,,25,V0,,19,V0,,17,V0,
11/10/21,white,low,1,5,17,V0,,14,V0,,13,V0,,11,V0,,16,V0,,12,V0,,13,V0,,12,V0,,30,V0,,17,V0,,10,V0,,26,V0,leaf damaged but unbroken,14,V0,,22,V0,,21,V0,,27,V0,,16,V0,,16,V0,,16,V0,,22,V0,
11/10/21,black,high,2,1,29,V0,,4,V0,,4,V0,,5,V0,,37,V0,,8,V0,,8,V0,,9,V0,,14,V0,leaf damaged but unbroken,36,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,black,high,2,2,32,V0,,33,V0,,,,,3,V0,leaf broken,13,V0,,48,V1,,24,V0,,7,V0,,27,V0,,13,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,black,high,2,3,31,V0,,10,V0,leaf broken,47,V0,,13,V0,leaf broken,33,V0,,9,V0,leaf broken,11,V0,,42,V0,,6,V0,leaf broken,2,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,black,high,2,4,25,V0,,28,V0,,12,V0,leaf broken,13,V0,leaf broken,10,V0,leaf broken,7,V0,leaf broken,,,,9,V0,,9,V0,leaf broken,5,V0,leaf broken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,black,high,2,5,36,V0,,37,V0,,31,V0,,24,V0,,42,V0,,22,V0,,37,V0,,10,V0,leaf broken,18,V0,,38,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,black,high,2,6,27,V0,,21,V0,,31,V0,,17,V0,,43,V0,,33,V0,,39,V0,,5,V0,leaf broken,34,V0,leaf damaged but unbroken,6,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,black,high,2,7,35,V0,,38,V0,,15,V0,leaf broken,,,,38,V0,,36,V1,,41,V0,,40,V0,,39,V0,,38,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,black,high,2,8,29,V0,,37,V0,,39,V0,,32,V0,,34,V0,,19,V0,,38,V0,leaf damaged but unbroken,40,V0,leaf damaged but unbroken,41,V0,,22,V0,leaf broken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,black,high,2,9,34,V0,,35,V0,,32,V0,,20,V0,leaf broken,32,V0,,40,V0,,10,V0,leaf broken,35,V0,,24,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,black,high,2,10,24,V0,,36,V0,,18,V0,,25,V0,,29,V0,,44,V0,,13,V0,leaf broken,7,V0,,23,V0,,13,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,white,low,2,1,16,V0,,11,V0,,1,V0,,12,V0,,2,V0,,3,V0,,1,V0,,12,V0,,14,V0,,13,V0,,13,V0,,,,,1,V0,,,,,3,V0,,6,V0,,12,V0,,15,V0,,9,V0,,22,V0,
11/10/21,white,low,2,2,21,V0,,20,V0,,26,V0,,11,V0,,18,V0,,13,V0,,28,V0,,22,V1,,12,V0,,27,V0,,19,V0,,,,,8,V0,,,,,5,V0,,11,V0,,14,V0,,,,,18,V0,,,,
11/10/21,white,low,2,3,12,V0,,12,V0,,20,V0,,14,V0,,4,V0,,,,,22,V0,,,,,4,V0,,6,V0,,10,V0,,,,,6,V0,,,,,16,V0,,16,V0,,12,V0,,,,,,,,10,V0,
11/10/21,white,low,2,4,,,,10,V0,,15,V0,,10,V0,,2,V0,,1,V0,,15,V0,,9,V0,,,,,,,,,,,,,,,,,5,V0,,18,V0,,12,V0,,18,V0,,7,V0,,18,V0,,17,V0,
11/10/21,white,low,2,5,22,V0,,3,V0,,22,V0,,,,,11,V0,,13,V0,,12,V0,,,,,,,,,,,,,,10,V0,,5,V0,,9,V0,,16,V0,,19,V0,,17,V0,,18,V0,,16,V0,,10,V0,
11/10/21,white,high,2,1,13,V0,,24,V0,,21,V0,,17,V0,,2,V0,,8,V0,,11,V0,,11,V0,,17,V0,,17,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,white,high,2,2,10,V0,,12,V0,,20,V0,,13,V0,,5,V0,leaf broken,13,V0,,21,V0,,22,V0,,9,V0,leaf broken,14,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,white,high,2,3,17,V0,,11,V0,,21,V0,,17,V0,,20,V0,,19,V0,,16,V0,,1,V0,,23,V0,,14,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,white,high,2,4,6,V0,,15,V0,,17,V0,,16,V0,,13,V0,,18,V0,,8,V0,leaf broken,27,V0,,25,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,white,high,2,5,14,V0,,13,V0,,24,V0,,18,V0,,2,V0,,11,V0,,10,V0,,11,V0,,,,,23,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,white,high,2,6,11,V0,,16,V0,,25,V0,,15,V0,,22,V0,,13,V0,,17,V0,,19,V0,,15,V0,,24,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,white,high,2,7,14,V0,,17,V0,,8,V0,,17,V0,,11,V0,,13,V0,,16,V1,,17,V0,,,,,21,V0,leaf damaged but unbroken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,white,high,2,8,18,V0,,16,V0,,21,V0,,20,V0,,27,V0,,21,V0,,10,V0,leaf broken,18,V0,,15,V0,,11,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,white,high,2,9,,,,4,V0,,24,V0,,16,V0,,16,V0,,21,V0,,12,V0,,25,V0,,7,V0,leaf broken,12,V0,leaf broken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,white,high,2,10,22,V0,,,,,31,V0,,14,V0,,18,V0,,20,V0,,22,V0,,15,V0,,16,V0,,12,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/21,black,low,2,1,35,V0,,44,V0,,34,V0,,32,V0,,32,V0,,48,V0,,39,V0,,22,V0,,32,V0,,34,V0,,34,V0,,12,V0,,,,,32,V0,leaf damaged but unbroken,33,V0,,38,V0,,41,V0,,17,V0,,13,V0,,16,V0,
11/10/21,black,low,2,2,31,V1,,39,V0,,22,V0,,37,V0,,28,V0,,26,V0,,30,V0,,31,V0,,22,V0,,32,V0,,36,V0,,54,V1,,8,V0,leaf broken,35,V0,,,,,27,V0,,39,V0,,37,V0,,,,,28,V0,
11/10/21,black,low,2,3,32,V0,,42,V0,,32,V0,,30,V0,,33,V0,,26,V0,,33,V0,,20,V0,,44,V0,,33,V0,,,,,41,V1,,37,V0,,2,V0,leaf broken,,,,,,,,,,12,V0,,27,V0,,29,V0,
11/10/21,black,low,2,4,21,V0,,44,V0,,33,V0,,33,V0,,24,V0,,42,V0,,22,V0,,31,V0,,42,V0,,27,V0,,26,V0,,25,V0,,,,,23,V0,,35,V0,,34,V0,,22,V0,,36,V0,,33,V0,,34,V0,
11/10/21,black,low,2,5,32,V0,,35,V0,,25,V0,,36,V0,,28,V0,,20,V0,,22,V0,,22,V0,,34,V0,,26,V0,leaf damaged but unbroken,33,V0,,26,V0,,17,V0,,24,V0,,3,V0,,27,V0,,43,V0,,39,V0,,23,V0,,27,V0,leaf damaged but unbroken
11/10/21,white,low,3,1,16,V0,,17,V0,,23,V0,,19,V0,,13,V0,,,,,11,V0,,18,V0,,13,V0,,8,V0,,8,V0,,4,V0,leaf broken,12,V0,,10,V0,,10,V0,,20,V0,,16,V0,,10,V0,,27,V0,,12,V0,
11/10/21,white,low,3,2,7,V0,,7,V0,,15,V0,,18,V0,,14,V0,,4,V0,leaf broken,13,V0,,5,V0,leaf broken,8,V0,,14,V0,,5,V0,,13,V0,,5,V0,,11,V0,,18,V0,,16,V0,,18,V0,,15,V0,,15,V0,,15,V0,
11/10/21,white,low,3,3,10,V0,,5,V0,,10,V0,,24,V0,,17,V0,,23,V0,,8,V0,,13,V0,,8,V0,,18,V0,,7,V0,,14,V0,,7,V0,leaf broken,13,V0,,19,V0,,14,V0,,17,V0,,20,V0,,11,V0,,19,V0,
11/10/21,white,low,3,4,11,V0,,24,V0,,18,V0,,11,V0,,4,V0,,9,V0,,11,V0,,4,V0,,7,V0,,14,V0,,12,V0,,17,V0,,12,V0,,6,V0,,3,V0,,16,V0,,18,V0,,27,V0,,,,,9,V0,
11/10/21,white,low,3,5,13,V0,,,,,9,V0,,6,V0,,12,V0,,5,V0,,5,V0,,,,,14,V0,,12,V0,,4,V0,,15,V0,,8,V0,,14,V0,,14,V0,,9,V0,,10,V0,,17,V0,,15,V0,,20,V0,
11/10/21,black,low,3,1,21,V0,,25,V0,,28,V0,,32,V0,,4,V0,,28,V0,,17,V0,,20,V0,leaf broken,36,V0,,33,V0,,,,,,,,44,V0,,15,V0,,23,V0,leaf broken,14,V0,,5,V0,,42,V0,,37,V0,,,,
11/10/21,black,low,3,2,30,V0,,3,V0,,7,V0,leaf broken,41,V0,,38,V0,,26,V0,,9,V0,,33,V0,top of toothpick broken,19,V0,,35,V0,,12,V0,,,,,27,V0,,28,V0,,27,V0,,28,V0,,18,V0,,16,V0,,42,V0,,14,V0,
11/10/21,black,low,3,3,11,V0,leaf broken,34,V0,,27,V0,,8,V0,,31,V0,,30,V0,,27,V0,,16,V0,,34,V0,,30,V0,,,,,32,V0,,20,V0,,32,V0,,8,V0,leaf broken,26,V0,,26,V0,,,,,25,V0,,19,V0,
11/10/21,black,low,3,4,26,V0,,20,V0,,33,V0,,30,V0,,23,V0,,28,V0,,,,,6,V0,,16,V0,,25,V0,,28,V0,,27,V0,,23,V0,,31,V0,,8,V0,,14,V0,,2,V0,,24,V0,leaf broken,19,V0,,28,V0,
11/10/21,black,low,3,5,5,V0,leaf broken,24,V0,,29,V0,,31,V0,,8,V0,,11,V0,leaf broken,13,V0,,33,V0,,37,V0,,16,V0,,3,V0,,26,V0,,24,V0,,,,,4,V0,,4,V0,,11,V0,,20,V0,,11,V0,leaf broken,11,V0,leaf broken
11/15/21,white,high,3,1,5,V0,,19,V0,,9,V0,,11,V0,,33,V0,,27,V0,,33,V0,,29,V0,,28,V0,,31,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,white,high,3,2,24,V0,,18,V0,,8,V0,,12,V0,,11,V0,,31,V0,,30,V0,,25,V0,,24,V0,,23,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,white,high,3,3,25,V0,,28,V0,,19,V0,,21,V0,,31,V0,,23,V0,,17,V0,,18,V0,,13,V0,,18,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,white,high,3,4,39,V0,,26,V0,,19,V0,,23,V0,,20,V0,,20,V0,,19,V0,,10,V0,,16,V0,,18,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,white,high,3,5,24,V0,,9,V0,leaf broken,18,V0,,25,V0,,28,V0,,27,V0,,30,V0,,22,V0,,13,V0,,20,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,white,high,3,6,33,V0,,35,V0,,25,V0,,16,V0,,24,V0,,4,V0,,7,V0,,19,V0,,32,V0,,14,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,white,high,3,7,26,V0,,28,V0,,,,,11,V0,,3,V0,,8,V0,,14,V0,,28,V0,,21,V0,,26,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,white,high,3,8,29,V0,,27,V0,,19,V0,,18,V0,,19,V0,,28,V0,,26,V0,,30,V0,,22,V0,,30,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,white,high,3,9,8,V0,,18,V0,,4,V0,,13,V0,,17,V0,,31,V0,,20,V0,,41,V0,,39,V0,,25,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,white,high,3,10,23,V0,,,,,7,V0,leaf broken,16,V0,,21,V0,,35,V0,leaf damaged but unbroken,30,V0,,34,V0,,25,V0,,20,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,black,high,3,1,32,V0,,16,V0,leaf broken,13,V0,,,,,26,V0,leaf broken,28,V1,,38,V0,,54,V1,,44,V1,,40,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,black,high,3,2,17,V0,,23,V0,,20,V0,,24,V0,,12,V0,leaf broken,3,V0,leaf broken,49,V1,,45,V0,,38,V0,,34,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,black,high,3,3,25,V0,,26,V0,,16,V0,,46,V1,,30,V0,,47,V1,,38,V1,,,,,47,V0,,33,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,black,high,3,4,34,V0,,32,V0,,45,V0,,45,V0,,53,V1,,18,V0,,44,V1,,53,V1,,41,V0,,43,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,black,high,3,5,15,V0,,,,,19,V0,leaf broken,24,V1,,42,V0,leaf damaged but unbroken,24,V0,,23,V0,,51,V1,,38,V0,,56,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,black,high,3,6,53,V0,,,,,26,V0,,24,V1,leaf broken,14,V1,,26,V0,,43,V1,,42,V1,,44,V1,,39,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,black,high,3,7,16,V1,,26,V0,,47,V1,,21,V0,,19,V0,,38,V0,,21,V0,leaf broken,9,V0,,36,V0,,44,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,black,high,3,8,38,V1,,31,V0,,26,V0,,16,V0,leaf broken,35,V0,,16,V0,leaf broken,37,V0,,33,V1,,29,V0,,33,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,black,high,3,9,45,V0,,40,V0,,41,V0,,31,V0,,17,V1,leaf broken,12,V0,,,,,38,V0,,27,V0,,27,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,black,high,3,10,47,V1,,28,V0,,43,V0,,37,V0,,29,V0,,26,V0,,32,V0,,,,,31,V0,,32,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,black,high,4,1,45,V0,,36,V1,,44,V0,,37,V0,,45,V0,,27,V0,,34,V0,,40,V0,,37,V0,,38,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,black,high,4,2,37,V0,,40,V0,,36,V0,,29,V0,,21,V0,,45,V0,,61,V1,,,,,46,V1,,35,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,black,high,4,3,18,V1,leaf broken,47,V1,,39,V1,,12,V0,,14,V0,,39,V1,,39,V1,,56,V1,,39,V1,,50,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,black,high,4,4,31,V1,,26,V0,,18,V0,,18,V0,,24,V1,,43,V1,leaf damaged but unbroken,53,V1,,50,V1,,35,V0,,54,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,black,high,4,5,29,V0,,46,V1,,28,V0,leaf damaged but unbroken,24,V0,,46,V1,,52,V1,,36,V1,leaf broken,48,V1,,49,V1,,45,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,black,high,4,6,46,V1,,19,V0,,31,V0,,41,V0,,19,V0,leaf broken,27,V0,,23,V1,leaf broken,45,V1,,42,V0,,38,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,black,high,4,7,11,V0,,13,V0,,14,V0,,43,V1,,,,,37,V0,,16,V0,potentially a second germinant right next to toothpick? differentiable? ,24,V0,,40,V0,,44,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,black,high,4,8,38,V0,,35,V0,,42,V0,,36,V0,,33,V0,,46,V0,,,,,41,V1,,47,V1,,36,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,black,high,4,9,33,V0,,38,V0,,2,V0,,8,V0,,42,V0,,45,V0,,43,V0,,18,V1,,22,V1,,32,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,black,high,4,10,30,V0,leaf damaged but unbroken,31,V0,,29,V0,leaf damaged but unbroken,4,V0,,19,V0,,25,V1,,19,V0,,12,V0,,3,V0,,58,V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/21,black,low,4,1,9,V0,,43,V0,,34,V0,,38,V1,,28,V0,,28,V0,,43,V0,,40,V0,,13,V1,,43,V0,,50,V1,,24,V0,,32,V0,,44,V1,,47,V1,,39,V1,,24,V1,,44,V1,,39,V1,,16,V0,
11/15/21,black,low,4,2,11,V1,,29,V0,,40,V0,,37,V0,,1,V0,,44,V0,,36,V1,leaf broken,48,V0,,35,V0,,48,V1,,49,V0,,53,V1,,27,V1,,36,V0,,26,V0,,49,V1,,42,V0,,43,V1,,41,V0,,19,V1,leaf broken
11/15/21,black,low,4,3,43,V1,,38,V0,,43,V0,,17,V0,,2,V1,leaf broken,32,V1,,41,V1,,49,V1,,44,V1,,29,V0,,7,V0,,41,V1,,44,V1,,26,V1,leaf broken,15,V0,,,,,41,V0,,38,V0,leaf damaged but unbroken,48,V0,,53,V1,
11/15/21,black,low,4,4,29,V1,,6,V0,,23,V0,leaf broken,32,V0,,16,V0,,39,V1,,42,V1,,38,V0,leaf damaged but unbroken,41,V0,leaf damaged but unbroken,46,V1,,42,V1,,38,V0,,14,V0,,,,,50,V1,,17,V0,,37,V0,,42,V0,,46,V1,,47,V1,
11/15/21,black,low,4,5,30,V0,,38,V0,,35,V0,,26,V0,,37,V0,,42,V0,,40,V0,,16,V0,,29,V0,,43,V1,leaf damaged but unbroken,36,V0,,32,V0,,47,V1,,32,V0,,43,V1,,24,V0,,32,V0,,38,V0,,23,V0,,42,V0,
11/15/21,white,low,4,1,11,V0,,16,V0,,12,V0,,,,,14,V0,,11,V0,,22,V0,,27,V0,,20,V0,,,,,,,,22,V0,,16,V0,,8,V0,,13,V0,,21,V0,,14,V0,,8,V0,,18,V0,,19,V0,
11/15/21,white,low,4,2,13,V0,,11,V0,,13,V0,,9,V0,,17,V0,,17,V0,,6,V0,,17,V0,,24,V0,,31,V0,,17,V0,,33,V0,,,,,11,V0,,17,V0,,6,V0,,10,V0,,22,V0,,17,V0,,13,V0,
11/15/21,white,low,4,3,21,V0,,20,V0,,4,V0,,7,V0,,16,V0,,8,V0,,7,V0,,27,V0,,18,V0,,18,V0,,22,V0,,18,V0,,21,V0,,9,V0,,24,V0,,15,V0,,15,V0,,16,V0,,13,V0,,12,V0,
11/15/21,white,low,4,4,17,V0,,19,V0,leaf damaged but unbroken,12,V0,,7,V0,,5,V0,,12,V0,,,,,,,,19,V0,,29,V0,,,,,15,V0,leaf broken,8,V0,,14,V0,,10,V0,,5,V0,,27,V0,,24,V0,,35,V0,,17,V0,
11/15/21,white,low,4,5,12,V0,,16,V0,,17,V0,,21,V0,,10,V0,,19,V0,,16,V0,,20,V0,,20,V0,,9,V0,,16,V0,,26,V0,,,,,6,V0,,17,V0,,6,V0,,22,V0,,22,V0,,,,,18,V0,
11/15/21,white,high,4,1,20,V0,,22,V0,,16,V0,,11,V0,,15,V0,,10,V0,,6,V0,,15,V0,,14,V0,,25,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
